AttributeDictionaryAttributeAllowedValues
Identifier,ValueIdentifier,ValueUsage,Value,UnitOfMeasure,Image1,Image2,LanguageId
PLAgooglecolor,Periwinkle,1,Periwinkle,,,,-1
PLAgooglecolor,Navy,1,Navy,,,,-1
Exclusive,Exclusive,1,Exclusive,,,,-1
Clearance,Clearance,1,Clearance,,,,-1
GroupName,Black Label&#174;,1,"<a href=""/shop/en-us/ba/black-label"" title=""Black Label"" style=""color:#E8318D"">Black Label&#174;</a>",,,,-1
GroupName,Collector Edition,1,"<a href=""/shop/en-us/ba/collector-edition"" title=""Collector Edition"" style=""color:#E8318D"">Collector Edition</a>",,,,-1
GroupName,Gold Label&#174;,1,"<a href=""/shop/en-us/ba/gold-label"" title=""Gold Label"" style=""color:#E8318D"">Gold Label&#174;</a>",,,,-1
GroupName,Limited Edition,1,"<a href=""/shop/en-us/ba/limited-edition"" title=""Limited Edition"" style=""color:#E8318D"">Limited Edition</a>",,,,-1
GroupName,Pink Label&#174;,1,"<a href=""/shop/en-us/ba/pink-label"" title=""Pink Label"" style=""color:#E8318D"">Pink Label&#174;</a>",,,,-1
GroupName,Platinum Label&#174;,1,"<a href=""/shop/en-us/ba/platinum-label"" title=""Platinum Label"" style=""color:#E8318D"">Platinum Label&#174;</a>",,,,-1
GroupName,Silver Label&#174;,1,"<a href=""/shop/en-us/ba/silver-label"" title=""Silver Label"" style=""color:#E8318D"">Silver Label&#174;</a>",,,,-1
GroupName,Special Edition,1,"<a href=""/shop/en-us/ba/special-edition"" title=""Special Edition"" style=""color:#E8318D"">Special Edition</a>",,,,-1
GroupName,Timeless Treasures&#8482;,1,"<a href=""/shop/en-us/ba/timeless-treasures"" title=""Timeless Treasures"" style=""color:#E8318D"">Timeless Treasures&#8482;</a>",,,,-1
GroupName,Accessories,1,Accessories,,,,-1
GroupName,Basic Vehicles,1,Basic Vehicles,,,,-1
GroupName,Destinations,1,Destinations,,,,-1
GroupName,Basic Engines,1,Basic Engines,,,,-1
GroupName,Battery-Operated Engines,1,Battery-Operated Engines,,,,-1
GroupName,New Engine Category,1,New Engine Category,,,,-1
GroupName,Multi-Packs,1,Multi-Packs,,,,-1
GroupName,Play Sets,1,Play Sets,,,,-1
GroupName,Individual Track,1,Individual Track,,,,-1
GroupName,My Custom Engine,1,My Custom Engine,,,,-1
GroupName,Create a Set,1,Create a Set,,,,-1
GroupName,Stories from Sodor,1,Stories from Sodor,,,,-1
GroupName,Storage,1,Storage,,,,-1
GroupName,Bedroom,1,Bedroom,,,,-1
GroupName,Books and Videos,1,Books and Videos,,,,-1
GroupName,Basic Railcars,1,Basic Railcars,,,,-1
GroupName,Talking Engines,1,Talking Engines,,,,-1
GroupName,Play Tables,1,Play Tables,,,,-1
CarBaseType,Gold,1,Gold,,,,-1
CarBaseType,Metal,1,Metal,,,,-1
CarBaseType,Plastic,1,Plastic,,,,-1
CarBaseType,Various,1,Various,,,,-1
CarBaseType,Engine,1,Engine,,,,-1
CarBodyType,Metal,1,Metal,,,,-1
CarBodyType,Metal/Plastic,1,Metal/Plastic,,,,-1
CarBodyType,Plastic,1,Plastic,,,,-1
CarBodyType,Various,1,Various,,,,-1
CarBodyType,Wood,1,Wood,,,,-1
BookCategory,Historical Fiction,1,Historical Fiction,,,,-1
BookCategory,Cookbook,1,Cookbook,,,,-1
BookCategory,Contemporary Fiction,1,Contemporary Fiction,,,,-1
BookCategory,Advice,1,Advice,,,,-1
BookCategory,Mystery,1,Mystery,,,,-1
BookCategory,Coloring Book,1,Coloring Book,,,,-1
FACategory,Doll Care & Storage,1,Doll Care & Storage,,,,-1
FACategory,Nursery,1,Nursery,,,,-1
FACategory,Food & Dining,1,Food & Dining,,,,-1
FACategory,Girl Slippers,1,Girl Slippers,,,,-1
FACategory,Shoes & Socks,1,Shoes & Socks,,,,-1
FACategory,Jewelry,1,Jewelry,,,,-1
FACategory,Hair Play,1,Hair Play,,,,-1
FACategory,Bed & Home,1,Bed & Home,,,,-1
FACategory,Beauty,1,Beauty,,,,-1
FACategory,Purse,1,Purses,,,,-1
FACategory,Glasses,1,Glasses,,,,-1
FACategory,Animals,1,Animals,,,,-1
FACategory,Girl Luggage,1,Girl Luggage,,,,-1
FACategory,Music,1,Music,,,,-1
FACategory,Tables & Chairs,1,Tables & Chairs,,,,-1
FACategory,Fashion Accessory,1,Fashion Accessories,,,,-1
FACategory,Hat,1,Hats,,,,-1
FACategory,Sports,1,Sports,,,,-1
FACategory,Hobbies,1,Hobbies,,,,-1
FACategory,School,1,School,,,,-1
DisplayRetailInv,N,1,N,,,,-1
CarInteriorColor,Black w/hand-spray-painted details,1,Black w/hand-spray-painted details,,,,-1
CarBaseType,"Full-metal, Gold Afflair White-painted chassis",1,"Full-metal, Gold Afflair White-painted chassis",,,,-1
CarBodyColor,Gold Afflair White w/Red hood,1,Gold Afflair White w/Red hood,,,,-1
DollFacialSculpt (old),Mackie Closed Mouth,1,Mackie Closed Mouth,,,,-1
DollFacialSculpt (old),Goddess with Elf Ears ,1,Goddess with Elf Ears ,,,,-1
DollFacialSculpt (old),Gale,1,Gale,,,,-1
DollFacialSculpt (old),Peeta,1,Peeta,,,,-1
DollBodyType,B2k Poseable,1,<strong>Body Type: </strong>B2k Poseable,,,,-1
DollFacialSculpt (old),Katniss,1,Katniss,,,,-1
CarBodyColor,Spectraflame red finish,1,Spectraflame red finish,,,,-1
CarBodyType,Full metal,1,Full metal,,,,-1
CarInteriorColor,Pearl white,1,Pearl white,,,,-1
DollBodyType,B,1,<strong>Body Type: </strong>B,,,,-1
DollFacialSculpt (old),Barbie CM,1,Barbie CM,,,,-1
DollFacialSculpt (old),Model of the Moment,1,Model of the Moment,,,,-1
DollFacialSculpt (old),C,1,C,,,,-1
CarBodyColor,Spectraflame red,1,Spectraflame red,,,,-1
CarWindowColor,n/a,1,n/a,,,,-1
CarWindowColor,None,1,None,,,,-1
CarWindowColor,Orange Opaque,1,Orange Opaque,,,,-1
CarWindowColor,Orange-Tinted,1,Orange-Tinted,,,,-1
CarWindowColor,Purple-Tinted,1,Purple-Tinted,,,,-1
CarWindowColor,Red-Tinted,1,Red-Tinted,,,,-1
CarWindowColor,Smoke-Tinted,1,Smoke-Tinted,,,,-1
CarWindowColor,Tinted,1,Tinted,,,,-1
CarWindowColor,Various,1,Various,,,,-1
CarWindowColor,Yellow-Tinted,1,Yellow-Tinted,,,,-1
Character,Addy,1,Addy,,,,-1
Character,Caroline,1,Caroline,,,,-1
Character,Cecile,1,Cecile,,,,-1
Character,Chrissa,1,Chrissa,,,,-1
Character,Elizabeth,1,Elizabeth,,,,-1
Character,Emily,1,Emily,,,,-1
Character,Felicity,1,Felicity,,,,-1
Character,Isabelle,1,Isabelle,,,,-1
Character,Ivy,1,Ivy,,,,-1
Character,Josefina,1,Josefina,,,,-1
Character,Julie,1,Julie,,,,-1
Character,Kanani,1,Kanani,,,,-1
Character,Kaya,1,Kaya,,,,-1
Character,Kirsten,1,Kirsten,,,,-1
Character,Kit,1,Kit,,,,-1
Character,Lanie,1,Lanie,,,,-1
Character,Marie-Grace,1,Marie-Grace & Cecile,,,,-1
Character,McKenna,1,McKenna,,,,-1
Character,Mia,1,Mia,,,,-1
Character,Molly,1,Molly,,,,-1
ClothingSize,16,1,16,,,,-1
ClothingSize,18,1,18M,,,,-1
ClothingSize,18M,1,18M,,,,-1
ClothingSize,2,1,2,,,,-1
ClothingSize,20,1,20,,,,-1
ClothingSize,24M,1,24M,,,,-1
ClothingSize,2T,1,2T,,,,-1
ClothingSize,2X,1,2X,,,,-1
ClothingSize,2XL,1,2XL,,,,-1
ClothingSize,3,1,3,,,,-1
ClothingSize,32/33,1,32/33,,,,-1
ClothingSize,34/35,1,34/35,,,,-1
ClothingSize,36,1,36,,,,-1
ClothingSize,38,1,38,,,,-1
ClothingSize,3M,1,3M,,,,-1
ClothingSize,3T,1,3T,,,,-1
ClothingSize,3X,1,3X,,,,-1
ClothingSize,3XL,1,3XL,,,,-1
ClothingSize,4,1,4,,,,-1
ClothingSize,4/4T,1,4/4T,,,,-1
ClothingSize,5-Apr,1,5-Apr,,,,-1
ClothingSize,40,1,40,,,,-1
ClothingSize,42,1,42,,,,-1
ClothingSize,44,1,44,,,,-1
ClothingSize,46,1,46,,,,-1
ClothingSize,48,1,48,,,,-1
ClothingSize,4T,1,4T,,,,-1
ClothingSize,4T/4,1,4T/4,,,,-1
ClothingSize,4X,1,4X,,,,-1
ClothingSize,5,1,5,,,,-1
ClothingSize,5T,1,5T,,,,-1
ClothingSize,6,1,6,,,,-1
ClothingSize,6/6X,1,6/6X,,,,-1
ClothingSize,6M,1,6M,,,,-1
ClothingSize,6M-12M,1,6M-12M,,,,-1
ClothingSize,6T,1,6T,,,,-1
ClothingSize,6X,1,6X,,,,-1
ClothingSize,6X/7,1,6X/7,,,,-1
ClothingSize,7,1,7,,,,-1
ClothingSize,8-Jul,1,8-Jul,,,,-1
ClothingSize,8,1,8,,,,-1
ClothingSize,9,1,9,,,,-1
ClothingSize,A,1,A,,,,-1
ClothingSize,B,1,B,,,,-1
ClothingSize,C,1,C,,,,-1
ClothingSize,D,1,D,,,,-1
ClothingSize,E,1,E,,,,-1
ClothingSize,F,1,F,,,,-1
ClothingSize,G,1,G,,,,-1
ClothingSize,H,1,H,,,,-1
ClothingSize,I,1,I,,,,-1
ClothingSize,J,1,J,,,,-1
ClothingSize,K,1,K,,,,-1
ClothingSize,L,1,L,,,,-1
ClothingSize,L/XL,1,L/XL,,,,-1
ClothingSize,M,1,M,,,,-1
ClothingSize,M/L,1,M/L,,,,-1
ClothingSize,M/S,1,M/S,,,,-1
ClothingSize,MIXA,1,MIXA,,,,-1
ClothingSize,MIXD,1,MIXD,,,,-1
ClothingSize,MIXE,1,MIXE,,,,-1
ClothingSize,MIXF,1,MIXF,,,,-1
ClothingSize,MIXG,1,MIXG,,,,-1
ClothingSize,MIXH,1,MIXH,,,,-1
ClothingSize,MIXI,1,MIXI,,,,-1
ClothingSize,MIXJ,1,MIXJ,,,,-1
ClothingSize,MIXK,1,MIXK,,,,-1
ClothingSize,ML,1,ML,,,,-1
ClothingSize,MS,1,MS,,,,-1
ClothingSize,N,1,N,,,,-1
ClothingSize,NB-3M,1,NB-3M,,,,-1
ClothingSize,NONE,1,NONE,,,,-1
ClothingSize,O,1,O,,,,-1
ClothingSize,P,1,P,,,,-1
ClothingSize,P/L,1,P/L,,,,-1
ClothingSize,P/M,1,P/M,,,,-1
ClothingSize,P/S,1,P/S,,,,-1
CarBodyColor,Gloss Black and Silver,1,Gloss Black and Silver,,,,-1
CarBodyColor,Gloss White,1,Gloss White,,,,-1
CarBodyColor,Gold,1,Gold,,,,-1
CarBodyColor,Gray,1,Gray,,,,-1
CarBodyColor,Green,1,Green,,,,-1
CarBodyColor,Lemon Yellow,1,Lemon Yellow,,,,-1
CarBodyColor,Light Blue,1,Light Blue,,,,-1
CarBodyColor,Light Gold,1,Light Gold,,,,-1
CarBodyColor,Light Green,1,Light Green,,,,-1
CarBodyColor,Lime Yellow,1,Lime Yellow,,,,-1
CarBodyColor,Metalflake Aqua,1,Metalflake Aqua,,,,-1
CarBodyColor,Metalflake Black,1,Metalflake Black,,,,-1
CarBodyColor,Metalflake Blue,1,Metalflake Blue,,,,-1
CarBodyColor,Metalflake Copper & Black,1,Metalflake Copper & Black,,,,-1
CarBodyColor,Metalflake Dark Blue,1,Metalflake Dark Blue,,,,-1
CarBodyColor,Metalflake Dark Red,1,Metalflake Dark Red,,,,-1
CarBodyColor,Metalflake Gold,1,Metalflake Gold,,,,-1
CarBodyColor,Metalflake Light Green,1,Metalflake Light Green,,,,-1
CarBodyColor,Metalflake Orange,1,Metalflake Orange,,,,-1
CarBodyColor,Metalflake Purple,1,Metalflake Purple,,,,-1
CarBodyColor,Metalflake Red,1,Metalflake Red,,,,-1
CarBodyColor,Metalflake Silver,1,Metalflake Silver,,,,-1
CarBodyColor,Metalflake Yellow,1,Metalflake Yellow,,,,-1
CarBodyColor,Metallic Burnt Orange,1,Metallic Burnt Orange,,,,-1
Character,Logan,1,Logan,,,,-1
Character,Thomas,1,Thomas,,,,-1
Character,Percy,1,Percy,,,,-1
Character,Salty,1,Salty,,,,-1
Character,Gordon,1,Gordon,,,,-1
Character,James,1,James,,,,-1
Character,Conner,1,Conner,,,,-1
Character,Rusty Stephen,1,Rusty Stephen,,,,-1
Character,Dash,1,Dash,,,,-1
Character,Bash,1,Bash,,,,-1
CountryOrigin,China,1,China,,,,-1
CountryOrigin,France,1,France,,,,-1
CountryOrigin,Hong Kong,1,Hong Kong,,,,-1
CountryOrigin,India,1,India,,,,-1
CountryOrigin,Malaysia,1,Malaysia,,,,-1
CountryOrigin,Malaysia/China,1,Malaysia/China,,,,-1
CountryOrigin,Mexico,1,Mexico,,,,-1
CountryOrigin,Thailand,1,Thailand,,,,-1
CountryOrigin,Unknown,1,Unknown,,,,-1
CountryOrigin,USA,1,USA,,,,-1
CountryOrigin,Various,1,Various,,,,-1
DollBodyType,B2K,1,<strong>Body Type: </strong>B2K,,,,-1
DollBodyType,Edward,1,<strong>Body Type: </strong>Edward,,,,-1
DollBodyType,New,1,<strong>Body Type: </strong>New,,,,-1
DollBodyType,Poseable Harley Ken,1,<strong>Body Type: </strong>Poseable Harley Ken,,,,-1
Character,Nellie,1,Nellie,,,,-1
Character,Nicki,1,Nicki,,,,-1
Character,Rebecca,1,Rebecca,,,,-1
Character,Ruthie,1,Ruthie,,,,-1
Character,Saige,1,Saige,,,,-1
Character,Samantha,1,Samantha,,,,-1
DollBodyType,Vintage Barbie with Bendable Legs,1,<strong>Body Type: </strong>Vintage Barbie with Bendable Legs,,,,-1
DollBodyType,Vintage Ken,1,<strong>Body Type: </strong>Vintage Ken,,,,-1
DollBodyType,Vintage Repro,1,<strong>Body Type: </strong>Vintage Repro,,,,-1
DollBodyType,Vintage Repro with Bendable Legs,1,<strong>Body Type: </strong>Vintage Repro with Bendable Legs,,,,-1
DollFacialSculpt (old),Adria,1,Adria,,,,-1
DollFacialSculpt (old),Aphrodite Barbie,1,Aphrodite Barbie,,,,-1
DollFacialSculpt (old),Asha,1,Asha,,,,-1
DollFacialSculpt (old),Barbie &endash; Nostalgic Barbie / Midge &endash; Nostalgic Midge,1,Barbie &endash; Nostalgic Barbie / Midge &endash; Nostalgic Midge,,,,-1
DollFacialSculpt (old),Barbie Closed Mouth,1,Barbie Closed Mouth,,,,-1
DollFacialSculpt (old),Basics AA Ken (Denim),1,Basics AA Ken (Denim),,,,-1
DollFacialSculpt (old),BeBe,1,BeBe,,,,-1
DollFacialSculpt (old),Billie Burke (Celebrity sculpt),1,Billie Burke (Celebrity sculpt),,,,-1
DollFacialSculpt (old),Barbie&mdash;Nostalgic; Midge&mdash;35th Anniversary Vintage Midge; Ken&mdash;Vintage Ken; Allan&mdash;Vintage Allan,1,Barbie&mdash;Nostalgic; Midge&mdash;35th Anniversary Vintage Midge; Ken&mdash;Vintage Ken; Allan&mdash;Vintage Allan,,,,-1
DollSkinTone,Neutra (All),1,<strong>Skin Tone: </strong>Neutra (All),,,,-1
MarketingAge,Ages 3+,1,Ages 3+,,,,-1
DollSkinTone,New Malibu Tan,1,<strong>Skin Tone: </strong>New Malibu Tan,,,,-1
CarWheelType,ORL5sp,1,ORL5sp,,,,-1
CarWheelType,Real Riders&#174;,1,Real Riders&#174;,,,,-1
CarWheelType,NCRL,1,NCRL,,,,-1
CarWindowColor,Dark Blue-tinted,1,Dark Blue-tinted,,,,-1
MarketingAge,Ages 5+,1,Ages 5+,,,,-1
CarWheelType,RRdd/rs,1,RRdd/rs,,,,-1
CarInteriorColor,Pale Violet,1,Pale Violet,,,,-1
CarSeriesName,HWC&#8482; Series Eleven Real Riders&#174;,1,HWC&#8482; Series Eleven Real Riders&#174;,,,,-1
CarWheelType,Real Riders&#174; 5-spoke wheels w/red stripe tampo,1,Real Riders&#174; 5-spoke wheels w/red stripe tampo,,,,-1
CarSeriesName,Various,1,Various,,,,-1
CarWheelType,RR5sp/ws,1,RR5sp/ws,,,,-1
CarBaseColor,Matte Black,1,Matte Black,,,,-1
ClothingSize,Q,1,Q,,,,-1
ClothingSize,R,1,R,,,,-1
ClothingSize,S,1,S,,,,-1
ClothingSize,S/M,1,S/M,,,,-1
ClothingSize,T,1,T,,,,-1
ClothingSize,U,1,U,,,,-1
ClothingSize,V,1,V,,,,-1
ClothingSize,W,1,W,,,,-1
ClothingSize,X,1,X,,,,-1
ClothingSize,XL,1,XL,,,,-1
ClothingSize,XL`,1,XL`,,,,-1
ClothingSize,XS,1,XS,,,,-1
ClothingSize,XS/S,1,XS/S,,,,-1
ClothingSize,XXL,1,XXL,,,,-1
ClothingSize,XXS,1,XXS,,,,-1
ClothingSize,XXXS,1,XXXS,,,,-1
ClothingSize,Y,1,Y,,,,-1
ClothingSize,Z,1,Z,,,,-1
ClothingSize,0,1,0,,,,-1
ClothingColor,AQU,1,Aqua,,AG-AQUA,,-1
ClothingColor,ARG,1,Argyle,,GRE,,-1
ClothingColor,ASH,1,Ash,,GRA,,-1
PLAgooglecolor,Fuchsia,1,Fuchsia,,,,-1
PLAgooglecolor,Berry,1,Berry,,,,-1
PLAgooglecolor,Lilac,1,Lilac,,,,-1
PLAgooglecolor,Print,1,Print,,,,-1
PLAgooglecolor,Orange,1,Orange,,,,-1
PLAgooglecolor,Yellow,1,Yellow,,,,-1
PLAgooglecolor,Ivory,1,Ivory,,,,-1
PLAgooglecolor,Indigo,1,Indigo,,,,-1
PLAgooglecolor,Stripe,1,Stripe,,,,-1
PLAgooglecolor,Teal,1,Teal,,,,-1
PLAgooglecolor,Charcoal,1,Charcoal,,,,-1
ClothingSize,PS,1,PS,,,,-1
PLAgooglecolor,Tan,1,Tan,,,,-1
PLAgooglecolor,Turquoise,1,Turquoise,,,,-1
PLAgooglecolor,Denim,1,Denim,,,,-1
PLAgooglecolor,Aqua,1,Aqua,,,,-1
PLAgooglecolor,Gray,1,Gray,,,,-1
PLAgooglecolor,Multi,1,Multi,,,,-1
PLAgooglecolor,Gold,1,Gold,,,,-1
PLAgooglecolor,Plaid,1,Plaid,,,,-1
PLAgooglecolor,Peach,1,Peach,,,,-1
PLAgooglecolor,Cream,1,Cream,,,,-1
PLAgooglecolor,Black,1,Black,,,,-1
PLAgooglecolor,Magenta,1,Magenta,,,,-1
PLAgooglecolor,Coral,1,Coral,,,,-1
PLAgooglesize,16,1,16,,,,-1
PLAgooglesize,XS,1,XS,,,,-1
PLAgooglesize,7,1,7,,,,-1
PLAgooglesize,S,1,S,,,,-1
PLAgooglesize,XL,1,XL,,,,-1
PLAgooglesize,M,1,M,,,,-1
PLAgooglesize,L/XL,1,L/XL,,,,-1
PLAgooglesize,M/L,1,M/L,,,,-1
PLAgooglesize,10,1,10,,,,-1
PLAgooglesize,S/M,1,S/M,,,,-1
PLAgooglesize,14,1,14,,,,-1
PLAgooglesize,L,1,L,,,,-1
PLAgooglesize,XS/S,1,XS/S,,,,-1
PLAgooglesize,6X,1,6X,,,,-1
PLAgooglesize,12,1,12,,,,-1
PLAgooglesize,8,1,8,,,,-1
PLAgooglesize,1,1,3,,,,-1
CarWheelType,RR5spoff/rs,1,RR5spoff/rs,,,,-1
CarWheelType,NC/Hoosier,1,NC/Hoosier,,,,-1
CarWheelType,NCBW,1,NCBW,,,,-1
CarWheelType,NCWW,1,NCWW,,,,-1
CarBodyColor,Enamel White,1,Enamel White,,,,-1
CarWheelType,RR6sp/ww,1,RR6sp/ww,,,,-1
CarWheelType,RRdd/os,1,RRdd/os,,,,-1
CarBodyColor,Metalflake White,1,Metalflake White,,,,-1
CarBodyColor,Spectraflame&#174; Pink/Gloss White,1,Spectraflame&#174; Pink/Gloss White,,,,-1
CarWheelType,RR5sp/MT,1,RR5sp/MT,,,,-1
CarBodyColor,Dark Red/Pearl White,1,Dark Red/Pearl White,,,,-1
CarWheelType,RRor/RROR,1,RRor/RROR,,,,-1
CarBodyColor,Spectraflame&#174; Race Team Blue and light blue,1,Spectraflame&#174; Race Team Blue and light blue,,,,-1
CarInteriorColor,Light Blue,1,Light Blue,,,,-1
CarWheelType,RRst,1,RRst,,,,-1
CarInteriorColor,Pale Green,1,Pale Green,,,,-1
CarWheelType,RRex/Fs,1,RRex/Fs,,,,-1
CarInteriorColor,Pearl Red,1,Pearl Red,,,,-1
CarWheelType,RR5spc/rs,1,RR5spc/rs,,,,-1
CarWheelType,RR5sp-w/rs,1,RR5sp-w/rs,,,,-1
CarWheelType,RRgt/rs,1,RRgt/rs,,,,-1
CarWheelType,NC/os,1,NC/os,,,,-1
CarBodyColor,Spectraflame&#174; Pale Violet,1,Spectraflame&#174; Pale Violet,,,,-1
CarInteriorColor,Matte Black,1,Matte Black,,,,-1
CareInstructions,Fabric care: Wipe clean with a damp cloth,1,Fabric care: Wipe clean with a damp cloth,,,,-1
CareInstructions,"Fabric care: Hand wash in cold water, line dry",1,"Fabric care: Hand wash in cold water, line dry",,,,-1
CareInstructions,Painted surfaces may be cleaned with a damp cloth.,1,Painted surfaces may be cleaned with a damp cloth.,,,,-1
CarPaint,Metallic,1,Metallic,,,,-1
CarBodyColor,Metallic Green,1,Metallic Green,,,,-1
CarBodyColor,Metallic Light Blue,1,Metallic Light Blue,,,,-1
CarBodyColor,Metallic Purple,1,Metallic Purple,,,,-1
CarBodyColor,Metallic Red,1,Metallic Red,,,,-1
CarBodyColor,Olive,1,Olive,,,,-1
CarBodyColor,Orange,1,Orange,,,,-1
CarBodyColor,"Orange, Grey",1,"Orange, Grey",,,,-1
CarBodyColor,Pearl White,1,Pearl White,,,,-1
CarBodyColor,Pink,1,Pink,,,,-1
CarBodyColor,Plum,1,Plum,,,,-1
CarBodyColor,Polished Zamac-Plated,1,Polished Zamac-Plated,,,,-1
CarBodyColor,Purple,1,Purple,,,,-1
CarBodyColor,Red,1,Red,,,,-1
CarBodyColor,Red and Yellow,1,Red and Yellow,,,,-1
CarBodyColor,Red Enamel,1,Red Enamel,,,,-1
CarBodyColor,Silver,1,Silver,,,,-1
CarBodyColor,Spectraflame&#174; Antifreeze,1,Spectraflame&#174; Antifreeze,,,,-1
CarBodyColor,Spectraflame&#174; Aqua,1,Spectraflame&#174; Aqua,,,,-1
CarBodyColor,Spectraflame&#174; Black,1,Spectraflame&#174; Black,,,,-1
CarBodyColor,Spectraflame&#174; Blue,1,Spectraflame&#174; Blue,,,,-1
CarBodyColor,Spectraflame&#174; Blue/Gloss White,1,Spectraflame&#174; Blue/Gloss White,,,,-1
CarBodyColor,Spectraflame&#174; Brown,1,Spectraflame&#174; Brown,,,,-1
CarBodyColor,Spectraflame&#174; Classic Yellow,1,Spectraflame&#174; Classic Yellow,,,,-1
CarBodyColor,Spectraflame&#174; Dark Blue,1,Spectraflame&#174; Dark Blue,,,,-1
CarBodyColor,Spectraflame&#174; Dark Green,1,Spectraflame&#174; Dark Green,,,,-1
CarBodyColor,Spectraflame&#174; Dark Green/Spectraflame&#174; Yellow,1,Spectraflame&#174; Dark Green/Spectraflame&#174; Yellow,,,,-1
CarBodyColor,Spectraflame&#174; Dark Orange,1,Spectraflame&#174; Dark Orange,,,,-1
CarBodyColor,Spectraflame&#174; Dark Purple,1,Spectraflame&#174; Dark Purple,,,,-1
CarBodyColor,Spectraflame&#174; Dark Red,1,Spectraflame&#174; Dark Red,,,,-1
CarBodyColor,Spectraflame&#174; Dark Red/Chrome,1,Spectraflame&#174; Dark Red/Chrome,,,,-1
CarBodyColor,Spectraflame&#174; Gold,1,Spectraflame&#174; Gold,,,,-1
CarBodyColor,Spectraflame&#174; Green,1,Spectraflame&#174; Green,,,,-1
CarBodyColor,Spectraflame&#174; Ice Blue,1,Spectraflame&#174; Ice Blue,,,,-1
CarBodyColor,Spectraflame&#174; Light Blue,1,Spectraflame&#174; Light Blue,,,,-1
CarBodyColor,Spectraflame&#174; Light Brown,1,Spectraflame&#174; Light Brown,,,,-1
CarBodyColor,Spectraflame&#174; Light Green,1,Spectraflame&#174; Light Green,,,,-1
CarBodyColor,Spectraflame&#174; Light Green/Chrome,1,Spectraflame&#174; Light Green/Chrome,,,,-1
CarBodyColor,Spectraflame&#174; Magenta,1,Spectraflame&#174; Magenta,,,,-1
CarBodyColor,Spectraflame&#174; Olive,1,Spectraflame&#174; Olive,,,,-1
CarBodyColor,<strong>Metalflake blue & white</strong>,1,<strong>Metalflake blue & white</strong>,,,,-1
CarWheelType,<strong>Real Riders GT wheels w/ red stripe tampo</strong>,1,<strong>Real Riders GT wheels w/ red stripe tampo</strong>,,,,-1
CarBaseType,<strong>Matte black ABS chassis</strong>,1,<strong>Matte black ABS chassis</strong>,,,,-1
CarInteriorColor,<strong>Flame red</strong>,1,<strong>Flame red</strong>,,,,-1
MarketingAge,Birth to 12 Months,1,Birth to 12 Months,,,,-1
MarketingAge,6 - 36 Months,1,6 - 36 Months,,,,-1
MarketingAge,3 Years+,1,3 Years+,,,,-1
MarketingAge,1 – 5 Years,1,1 – 5 Years,,,,-1
MarketingAge,18M - 5Years,1,18M - 5Years,,,,-1
MarketingAge,1 - 5 Years,1,1 - 5 Years,,,,-1
MarketingAge,3 - 6 Years,1,3 - 6 Years,,,,-1
MarketingAge,3Years+,1,3Years+,,,,-1
MarketingAge,3 - 8Years,1,3 - 8 Years,,,,-1
CarWheelType,<strong>Real Riders 5-spoke mag wheels with &#8220;Red Line Club 2016&#8221; and red stripe tampo</strong>,1,<strong>Real Riders 5-spoke mag wheels with &#8220;Red Line Club 2016&#8221; and red stripe tampo</strong>,,,,-1
CarBodyColor,<strong>Gulf powder blue</strong>,1,<strong>Gulf powder blue</strong>,,,,-1
MarketingAge,1 - 5Years,1,1 - 5Years,,,,-1
CarWheelType,Real Riders&#174; turbine wheels (no tampo),1,Real Riders&#174; turbine wheels (no tampo),,,,-1
CarWheelType,Neo-Classics&#8482; Redline&#174; 5-spoke wheels,1,Neo-Classics&#8482; Redline&#174; 5-spoke wheels,,,,-1
DollBodyType,Vintage,1,<strong>Body Type: </strong>Vintage,,,,-1
DollFacialSculpt (old),Nostalgic,1,Nostalgic,,,,-1
CarWheelType,RR5sp/rs,1,RR5sp/rs,,,,-1
CarBodyColor,Spectraflame blue finish,1,Spectraflame blue finish,,,,-1
CarInteriorColor,Silver VUM,1,Silver VUM,,,,-1
CarWheelType,Neo-Classics Redline wheels,1,Neo-Classics Redline wheels,,,,-1
CarBodyColor,Spectraflame olive finish,1,Spectraflame olive finish,,,,-1
CarInteriorColor,Metallic black,1,Metallic black,,,,-1
CarWheelType,Real Riders&#174; preferred wheels w/red stripe tampo,1,Real Riders&#174; preferred wheels w/red stripe tampo,,,,-1
CarBodyColor,Spectraflame Gulf powder blue finish,1,Spectraflame Gulf powder blue finish,,,,-1
CarWheelType,Real Riders five-spoke wheels w/Firestone tampo,1,Real Riders five-spoke wheels w/Firestone tampo,,,,-1
CarBodyColor,Spectraflame brown finish,1,Spectraflame brown finish,,,,-1
CarInteriorColor,Pearl white ,1,Pearl white ,,,,-1
CarWheelType,Real Riders five-spoke wheels w/red stripe tampo,1,Real Riders five-spoke wheels w/red stripe tampo,,,,-1
MarketingAge,For ages 6 and over.,1,For ages 6 and over.,,,,-1
DollBodyType,Belly Button Poseable,1,<strong>Body Type: </strong>Belly Button Poseable,,,,-1
DollFacialSculpt (old),Lea/Kayla,1,Lea/Kayla,,,,-1
MarketingAge,For the adult collector.,1,For the adult collector.,,,,-1
CarInteriorColor,Tan/Dark Green,1,Tan/Dark Green,,,,-1
CarWheelType,Real Riders&#174; deep-dish wheels w/whitewall tampo,1,Real Riders&#174; deep-dish wheels w/whitewall tampo,,,,-1
CarWindowColor,Clear w/green frame,1,Clear w/green frame,,,,-1
